Epoch#,Cost,del_L[0],del_L[1],delL[2],Normal Error
30,-126.78145915039855,-0.7774596439221622,0.7341595649862445,0.018589875032887188,1.0694762027469829
31,-125.60605889607865,0.2211615004319149,-0.24985905408927422,0.01701357463209741,0.33411288198069333
32,-125.28034075055737,0.2370199561886602,-0.2526971398171697,0.015828941295312263,0.34682107704979964
33,-125.48665168570855,0.03336399379958051,0.04909244695293642,-0.07809699425124272,0.09809365392910982
34,-124.67026885695695,0.20847180070481175,-0.26040270102548113,0.017242592342098413,0.334017013610308
35,-124.90449584614937,0.19521051703620826,-0.1990521785809657,0.013127420055611605,0.2791079449186083
36,-124.00593853010734,0.21455921873051387,-0.17806189320313315,0.009556818885326215,0.2789857145814807
37,-123.70133705872495,0.24818543196376994,-0.28324392666195186,0.013881748284304806,0.3768498820025728
38,-124.02293755653102,0.28328748562339856,-0.3254976721938061,0.014132744589318215,0.43174097394623157
39,-123.1940256189256,0.022195573606077067,0.06814844813441166,-0.09342589464419848,0.11775080577601267
40,-123.06645895296668,0.03265972224520873,0.050221632451440804,-0.09738547786164053,0.11433635083192865
41,-122.39916052964513,-0.7683487327001428,0.7579151558211891,0.011150146028794432,1.0793143583876925
42,-122.08599674319429,0.23900922775218064,-0.27360998509801326,0.011971617116254865,0.3634984931363636
43,-121.77302719096299,0.033987431465472714,0.04870510204405891,-0.1047663971958751,0.1204297739105503
44,-121.69573077612209,0.2478135417748996,-0.2651021546252156,0.009984662948161211,0.3630294717624728
45,-121.1614112068349,0.014758123465320155,0.02446821834346217,-0.013259165086576097,0.03150081548014354
46,-121.70432513726834,0.19364356350429351,-0.16269092325049905,0.008074752872150074,0.2530442013338528
47,-121.22489009940053,0.15754801395574217,-0.09012540459652574,0.004404046378542621,0.1815581473787132
48,-120.4385583522356,0.15155075639012852,-0.08872472024746125,0.004244002542777502,0.17566365390425376
49,-119.76844787850783,0.02928200895227901,0.047971985050063885,-0.0923155756656534,0.1080782721383252
50,-119.5047318804105,0.026223479903463864,0.039073168175072656,-0.057770371184588054,0.07451039629669115
51,-119.96530879931191,0.026747641786143556,0.057090529552528455,-0.09764114929718437,0.11622632637136487
52,-119.11805218006806,0.2240941700806741,-0.2556483332917927,0.009693990524915952,0.3401003393578354
53,-118.43852523909486,0.025798847770125692,0.04288609086776252,-0.06922555173568246,0.08542232933661872
54,-118.0374144499505,0.2402174815319901,-0.2595775863728419,0.009373499803196928,0.35379771661117704
55,-117.77945629548115,0.02926467321750561,0.047418920655463756,-0.08434396493499463,0.10108847390089615
56,-117.35634158079145,0.03153525583038709,0.054920645460766165,-0.11451445357039836,0.1308598858880828
57,-117.2344530712741,0.2603964254055844,-0.2868760222727105,0.009767044024764677,0.38755586135162556
58,-118.46447746350249,0.09355260075624187,-0.04927480261672623,0.003426528833023132,0.10579147593741973
59,-116.42049492997242,0.02923889666068554,0.05013982250795886,-0.09708565443104522,0.11311294875198064
60,-116.51780859678415,0.10733137370480621,-0.05272968278125867,0.0030152103811040593,0.11962246745998532
61,-115.60063865440948,0.01001091631354707,0.0627951987869763,-0.052485035423163184,0.08245079975053854
62,-116.13614181260517,0.009157522310392002,0.03039603937419186,-0.01551071692758832,0.03533216330923602
63,-115.21343772407369,0.1956960205723804,-0.16705002237024247,0.005938817603704628,0.25736727063924447
64,-115.69050928626322,0.33135357242954083,-0.3966424842588354,0.011142762490896073,0.5169570692395723
65,-114.34602392274675,-0.9717148099666509,0.07043618232974956,0.8693185555407033,1.3057203677269835
66,-113.88181687877554,0.10454978755889754,-0.054785284966078374,0.0025953624953264057,0.1180627859823203
67,-113.78295004371121,0.026787503448805615,0.06482345318178945,-0.1225585955378774,0.14120998464573406
68,-113.26290423764381,0.10806564363862473,-0.058242935031604604,0.002761428613148832,0.12279270460459556
69,-112.97089341104754,0.029952907129033316,-0.9345891988277808,0.8711066401234618,1.277959672946772
70,-113.36246927306925,0.0574592326135296,-0.025196248566153767,0.002008965972512449,0.06277300613019758
71,-112.47001683141674,-0.7621897870011264,0.780241406057631,0.006008977195543325,1.0907547987254276
72,-112.17001178295479,0.03148699955778652,0.0433548575534824,-0.09760584725412602,0.11134619990296292
73,-111.68504509287497,0.22640282349862959,-0.233354373506109,0.007364350167015617,0.3252179819382112
74,-111.82247263426801,0.005091566381586562,0.013298725936328444,-0.0027774072218476054,0.01450841654432518
75,-111.18238946121325,0.0064019089694896504,0.024966827424898374,-0.010037051343564696,0.02765988629390301
76,-111.23722820945717,0.31734524926485663,-0.33141419780512205,0.008102969123052028,0.45892160098038065
77,-112.57341540983244,0.030442021067166834,0.0484546965020953,-0.10205014653937972,0.11699917379397545
78,-110.88864846292768,0.0056918225761714795,0.026933824793605364,-0.010343112168186619,0.029407613496761964
79,-110.86790851569627,0.27310102708682277,-0.2963074397819494,0.007835639999634438,0.4030430090203959
80,-112.4948875151718,0.0034566277891597366,0.015980701116665396,-0.002489857176408039,0.016538756682770703
81,-109.68369513072065,0.2008717006945885,-0.1968949015452045,0.006141098585508968,0.28134454941631454
82,-109.10684636435909,0.022332242155946366,0.04179191941102388,-0.06747863366787044,0.0824539845577641
83,-109.97971558185891,0.012292721851128414,0.04098797346141931,-0.035826547212731485,0.055809196949690124
84,-110.88161683405322,0.24990148571033052,-0.26912941114287237,0.007349091031170781,0.36733554366726373
85,-108.68813905222017,0.17886180281958003,-0.13856710549986928,0.00407060601592532,0.2262939616247396
86,-108.85825133593826,0.03108307485397924,0.04046708751625401,-0.0955617854534313,0.10833188613457201
87,-108.44637579861636,0.01728078387578445,0.04584704964001293,-0.06051664050804717,0.07786424873095224
88,-108.43492259701334,0.35880545018493804,-0.400952627663305,0.008189940074460797,0.5381184217539372
89,-108.30818798416205,0.0045020542054940195,0.022498733560863952,-0.005526476673924252,0.023600920497713247
90,-108.77087448979658,0.2411470991643079,-0.24421942471259206,0.006103323567179013,0.3432670992112056
91,-107.23922142495927,0.03026671584810434,-0.015111164370730235,0.0012459232712978125,0.03385223333351994
92,-106.72478346100033,0.18852987646666203,-0.18799204926393642,0.005419208592405893,0.2662966254550687
93,-106.54382048319816,-0.6241861255350314,0.5664007406965046,0.008874110119147656,0.8429097627874469
94,-106.30607642806643,0.013106314297793171,0.0454615514127665,-0.04560489714036864,0.06571403788013451
95,-106.51320058066966,0.054941460457061865,-0.029983193618901005,0.0015370760131810078,0.06260925314531147
96,-106.13934900695209,0.0033641628345566707,0.025572971829302658,-0.005354461742006711,0.02634321051630445
97,-106.44878188924802,0.016526319437717946,0.052072262643629554,-0.07163125009816629,0.09008704547053743
98,-105.51629879463863,0.19535373579408116,-0.19126117718572622,0.0050800995721373005,0.2734405372267182
99,-106.06607758463934,0.03783150363762024,-0.01973211730406632,0.0013388459579551848,0.042689244890063816
100,-105.4798567111409,0.16820276200961437,-0.14869322316496736,0.004095327834044378,0.22454089933221089
101,-110.92408667025698,0.015034345884494671,0.07456875816259664,-0.10083450443504294,0.126309653371178
102,-104.83468769477193,0.02020840643631002,0.050190827867298414,-0.08424743570603066,0.10012556774241854
103,-104.65608130067992,0.011111492842738218,0.031694390973725284,-0.029285662573767413,0.0445606297618665
104,-104.37658571171649,0.047939052873711197,-0.026957031141115362,0.0013527928668797592,0.05501512852763521
105,-104.20531139094132,0.33775705381750426,-0.3336092144881201,0.005619107720908665,0.474769954574255
106,-105.90018079724061,0.01723651242010864,0.044047584761873815,-0.06636843694137029,0.0814988129103956
107,-103.79873194377849,0.0023625897498907185,0.04241024016264917,-0.01616560193471639,0.0454481791372501
108,-104.36421778111591,0.0024239162413356666,0.028857420661261228,-0.004875336883199299,0.02936656273537441
109,-103.70977023810684,0.029622230082171387,-0.014838480370102158,0.0010173991413263193,0.0331465249422587
110,-104.16603147298743,-0.713846237736181,0.6927741145998132,0.005979303947315908,0.9947603616275378
111,-103.28681028803472,0.2660237842471206,-0.26581820177665927,0.00480890276048655,0.37609984808119123
112,-103.06479835376513,0.28248076011355605,-0.26786412770755064,0.004825845662761854,0.389319739460023
113,-103.42092445589398,0.03234389195991326,-0.017275114315365103,0.0010254722139602928,0.036682536921334635
114,-102.74807123548975,-0.6502676212644738,0.6190741673077562,0.006468745102526793,0.8978544695862187
115,-104.27436219778461,0.024958748592504413,0.04026895340495208,-0.09027063883498154,0.10194761387747003
116,-102.82628825884336,-0.5979468701193815,0.5543560899125864,0.0073361616496069,0.8154170424859204
117,-102.1695131973403,0.00815610726564356,0.042212654214630364,-0.03257031156696666,0.05393751437674818
118,-102.00438156417195,0.0116630057549917,0.03437322666425576,-0.03442161819220657,0.050023916415283996
119,-102.00374108226326,0.2970359009902199,-0.2980059395142973,0.004897432174589736,0.42078718053759134
120,-102.3396988935256,-0.7041245416026085,0.7353615599251452,0.004024309697565286,1.0181179641727025
121,-102.20719836401867,0.01846430832166421,0.05820990589974682,-0.09695401757576916,0.11458361728771443
122,-102.48096357365385,0.20452483503053603,-0.19790493187859892,0.003982298930069565,0.2846271752853358
123,-103.0906429698174,0.0036533347673331122,0.024631025836754725,-0.007900738322847989,0.02612385796047748
124,-102.12581103761575,-0.8154821321405907,0.8540934484514476,0.0028136113430332864,1.1808872270191761
125,-102.69705442026722,0.027510354158400488,-0.01589844416557551,8.865582221073058E-4,0.031786256437141676
126,-100.96608331614595,0.021318108114720805,0.05383692653400069,-0.10607859216112225,0.1208533992368606
127,-101.19311027726299,0.2739776673614224,-0.28272902553285395,0.004842574678200787,0.393729494222972
128,-101.64792860802177,0.014302271987922902,0.04131754869032187,-0.054802759741127804,0.07010732692834196
129,-101.93408776415582,-0.7718398311508505,0.7697861801543103,0.00425039562087182,1.0901034602139705
130,-100.56448415265454,0.1120410685388286,-0.113400680309937,0.0032980142636177007,0.15944839990467777
131,-100.22105443231952,0.16008156951400745,-0.14510854339182933,0.0031079036259462917,0.21608391270132674
132,-100.09298169808615,-0.695788423878845,0.7035001032731939,0.004508072097931707,0.9894717018809793
133,-99.95543218203906,0.020342653151907305,0.04814638584323675,-0.09393934922249736,0.10750115971174891
134,-99.94086713836545,0.01955136865125602,0.0380086956300161,-0.07146615237267973,0.08327261191164594
135,-102.47487724643668,0.02447429969905034,0.04572624813770013,-0.10800274182509007,0.11981015548043712
136,-102.41263121280025,0.0012155289326963414,0.03297370965363345,-0.008395329025652876,0.034047387394002954
137,-99.87751656161633,0.1474238050562603,-0.14629905574748903,0.0033050349475029542,0.20772124413713045
138,-101.4163100120294,-0.601225221237642,0.5489373037144443,0.006295613621513726,0.8141520526366111
139,-102.98674780216444,0.0892803565955995,-0.08460920474074063,0.002845737108735211,0.12303575829973175
140,-99.56461650433378,0.014075567382711976,-0.008186244291704337,7.275581119850664E-4,0.01629924947827483
141,-101.2332371229015,0.005711135513738539,0.03070756127642292,-0.018142375276317346,0.03612086888584334
142,-98.93055673993943,0.02028900373060215,0.04806304958266496,-0.09294839424347001,0.10658848155408553
143,-98.81781429788754,0.02408346674836562,0.0468192705405846,-0.10953190262003465,0.12152898895381645
144,-98.64890758828638,0.11352206476484401,-0.0863776293081987,0.0019311259941865438,0.14266072788607048
145,-99.51523704569827,0.013109443941439317,-0.008110295000961276,6.995975028901443E-4,0.015431261844787925
146,-101.18408996741212,0.28399639168941726,-0.2883618268719996,0.004345825405480048,0.40475348039025055
147,-98.3668825551679,0.11891827476355908,-0.10670938789992401,0.002418020198624343,0.1597945442134954
148,-98.5422740368878,0.014843343058175725,-0.009649801872290142,7.125270151552735E-4,0.01771866823619862
149,-98.88728788886856,0.13812273970895117,-0.12327200614334044,0.0026697127736248745,0.185151305935454
150,-98.78470234898705,0.01957127070449785,-0.012915560532556047,7.767820764557729E-4,0.023461665142379778
151,-97.8685740788172,0.014272374951059062,0.05091473643152295,-0.07601889922336713,0.09260067014750767
152,-98.67219260890533,0.0021145598564228326,0.025372675284009275,-0.005697888607657409,0.026090418721044745
153,-99.54097767351439,0.2684959234888392,-0.27338501702061146,0.003909327929345236,0.38320322455107786
154,-99.16287248966518,0.10423852726449756,-0.09819945523694118,0.002488991236015647,0.14323057862229133
155,-97.81805160151039,0.17730028902092101,-0.1548868570290216,0.002823478517804658,0.23544278073062933
156,-105.44683318669892,0.14907810468686902,-0.14053020079826573,0.0028279804365290754,0.20489269412738795
157,-97.80341457484143,0.02174121001892231,0.04620342177747725,-0.10237781399266566,0.11440565193621857
158,-102.1186729052442,0.49685943233626273,-0.5041050278554197,0.004841172761577317,0.70782385631196
159,-97.36127346181284,0.009813065226624602,-0.006419972627451753,6.002286326430305E-4,0.011741915179844523
160,-99.49772237634448,8.054521328577088E-4,0.028502774674291596,-0.005888116568458002,0.029115748899788123
161,-97.25887903507378,0.016901051450231967,0.05648656084769281,-0.10121086368960686,0.1171324721216097
162,-96.84882528413509,8.579851554922382E-4,0.016561237041432857,-0.002040274309468515,0.01670848377703525
163,-97.40429221227146,0.011803314013404334,-0.008198357205782214,6.747815845963521E-4,0.014387029323649084
164,-96.62333453883303,0.4332092639816824,-0.43328673201801104,0.004448295707507177,0.6127213443949053
165,-97.63419261953288,0.004206861012539635,0.035705150783640414,-0.0175765304970108,0.04001861937115865
166,-96.52624213054362,0.08109122549306057,-0.07263878863968198,0.00204862591176598,0.1088869934158031
167,-97.49847580076984,0.00537422338113741,-0.0032986264917561625,3.981535712211956E-4,0.006318365290860902
168,-99.800719514072,0.13513719713184383,-0.11648597944238337,0.0019851063858140213,0.17842361419572572
169,-98.78863113514404,0.10385633423591836,-0.10873193207588294,0.002497821055745671,0.15038287909168296
170,-96.6038827888351,0.13890083763903507,-0.13792089008100394,0.0026960343570241905,0.195762313070765
171,-95.98965623406372,0.0259205309605685,0.0431666847806876,-0.11387660423092061,0.12451151589872626
172,-97.53185779062778,0.002243397971416195,-0.0407977037431031,0.02237937320237158,0.04658671280632698
173,-96.57193739754479,0.2340213591065578,-0.23135004323399888,0.0030866462263642153,0.32908717144152
174,-98.2700307207777,-0.6408677204963995,0.6413034448925595,0.004136473965343946,0.9066414142439012
175,-97.46970025580576,0.0055715291441335,0.043758887749470496,-0.027320391189277093,0.0518872428329914
176,-98.2584656420839,0.003913695070448944,0.032707814686741894,-0.015396737617506817,0.03636176123277109
177,-96.12740497111946,0.1492046525416585,-0.15719024575077767,0.0028878055871678935,0.21674672112946988
178,-95.90414206320808,0.007115630309498352,-0.004570601647757355,4.874881027085601E-4,0.00847114152722148
179,-95.38708932790904,0.5186048334657012,-0.5219864301057793,0.004515692458040358,0.735826880446032
180,-95.28194532022253,0.0013067537982066032,0.021869393522403257,-0.00356283076030961,0.02219621007184491
181,-95.30046405590164,0.19142602063652153,-0.20504283740798723,0.0034202590059388294,0.2805319673775521
182,-97.96821927627728,0.02320881154265883,0.04609205801006086,-0.11431093751485988,0.12541976391443124
183,-95.11283645184581,0.07318928084861998,-0.06732818026789156,0.001792364022899803,0.0994633965743904
184,-95.33833555909989,0.3138635272611512,-0.3228954319389292,0.003942314826795369,0.45031912635156046
185,-95.68912489416967,0.013274424894258886,0.031606947385549464,-0.04642339283460739,0.05770910570769997
186,-95.106671157213,0.3762124831037525,-0.39860734145750487,0.004304579939790596,0.5481260571395681
187,-94.79234813786562,0.018506846816555938,0.04103480230671072,-0.079971055526051,0.09176997385524868
188,-96.2144072620639,6.255437813587913E-4,0.011877505325032867,-0.0012462254009657503,0.011959076700088223
189,-94.58724704177062,0.005423993889274235,-0.003685926155835073,4.288069811104855E-4,0.006571882284718926
190,-94.62045208822668,2.4395822186627962E-4,0.018436228280459797,-8.256012815401892E-4,0.018456317246388094
191,-95.62855832942462,-0.5737713472440793,0.6091210844686836,0.003238135973741116,0.8368109344333255
192,-94.63619726167259,0.008734036596332574,-0.007188050779020738,6.878699957167851E-4,0.01133245932703333
193,-96.75477451798875,5.211582423331814E-4,0.01374807348475015,-0.0012529642140879371,0.013814885080138268
194,-94.43076759386831,0.3526095578506198,-0.3753092863724542,0.004160358783283144,0.5149833679937791
195,-94.6859275256088,0.08076072844210133,-0.08021827618958832,0.0019126973382895842,0.11384606055738515
196,-94.49323154665265,0.015317616054642606,0.051210535024346894,-0.08556528316537049,0.10088887918025127
197,-94.94895640713374,0.006037182417353898,-0.004966075277060944,6.448621752358836E-4,0.00784380790323762
198,-94.09827758820225,-0.5886905323044812,0.5778899094437507,0.004056682173277393,0.8249422688480055
199,-94.142395999156,0.014182611927593425,0.04216363931804584,-0.06744561155710505,0.08079498424990798
200,-94.62927440289738,0.005232228619402065,0.036070822971588694,-0.022753601282217595,0.04296750932371475
201,-95.12537284568373,0.20501200457781008,-0.18653989758492495,0.0025294920647743807,0.27718848053646106
202,-94.52653646600969,0.2974844659338642,-0.3178871796146292,0.003672674112628696,0.43538805101936073
203,-96.42056919699624,0.14755394474423345,-0.14764277093025047,0.002398703562224832,0.20874939088851527
204,-93.86496656271498,0.21261481088980852,-0.20213078821265307,0.002479608605418773,0.29337358744783676
205,-93.47542344382374,0.016310402941669126,0.0527084082907293,-0.09842758632316184,0.11283702981763258
206,-93.63693482770452,4.1617724199913075E-4,0.01264286505672476,-0.001016165331410801,0.01269046225793494
207,-93.72973188732601,0.009749741831828912,0.04464863737413783,-0.05273433822687967,0.06978157861055821
208,-93.69081917291422,0.018240853949417896,0.044862735235134524,-0.08945235241413318,0.10172078016808588
209,-93.6404766062162,0.02388149171204689,-0.9542310028404561,0.8785272656921744,1.2972807286755106
210,-93.38815459173824,0.3841209615531158,-0.39797071827885244,0.0035537063089836965,0.5531204521082244
211,-93.24867178208541,0.40031600954869523,-0.3812285896844454,0.003256439284921531,0.552809867396195
212,-93.08453546432061,0.004063228865804662,-0.002770550224742374,3.564758951037145E-4,0.004930806468268477
213,-92.9708186242796,0.004718050735333923,-0.003579477438007461,3.7715045631672646E-4,0.005934214685793676
214,-93.99593424423811,0.20630706965010814,-0.2088668273201335,0.002753924740823086,0.29359077411231976
215,-92.95838239910532,0.007444240932046318,0.03417535009268699,-0.03073448479309915,0.04656157033981261
216,-94.48555519579317,0.0037249361820382056,-0.0026978755184096093,3.578962033190674E-4,0.0046132170516291
217,-92.90828013442484,0.5269206259219447,-0.5246006833284734,0.004183904101732777,0.7435514293068152
218,-94.11586782136908,0.1414587193664763,-0.15693046540111077,0.0025487728539157705,0.21129182780901296
219,-94.63470881202291,0.021666585331283357,0.07907758605158208,-0.18718796553326156,0.20435762764365972
220,-93.2931768368987,3.1491451678217317E-4,0.015416565331164768,-0.0017954032256712882,0.015523953443169767
221,-92.75432877398984,0.3264428797606898,-0.3113377253157392,0.0028707382349115696,0.4511145908627256
222,-92.50256881049268,0.46246509727463153,-0.4815773577178173,0.004089114440060761,0.6676881296837714
223,-92.41040142285692,1.2670056140917416E-4,0.020881728336638403,-7.578384730746457E-4,0.020895859649909136
224,-92.53882708305225,-0.599706922255778,0.6204296607023936,0.0028669871413107796,0.8628960401439176
225,-92.73354922993866,0.024511583915926356,-0.9338525045728973,0.8294067239329892,1.249238500746913
226,-92.40817196254714,0.4425624771505175,-0.42141541566513474,0.0032697391489443736,0.6111163472988779
227,-92.43468837331028,0.025751818740071278,0.03996793145410832,-0.11839430767872816,0.12758449672223948
228,-92.11306610071968,0.05624307170389573,-0.05988766869962725,0.0016161632657274072,0.08217315839535046
229,-92.14734809027668,0.00262747095338649,0.023242759059625463,-0.008487913041775541,0.02488320960244949
230,-92.01620487222175,0.10410704902022798,-0.11546786485560212,0.0023296878713531762,0.1554880475007313
231,-93.56603869051516,1.0305541966414605E-4,0.021720283969851307,-7.15748083434109E-4,0.021732318133817236
232,-91.89445260472442,-0.652194633705446,0.6511926459671461,0.0031046830298473117,0.92163948561929
233,-91.8699986934682,0.27611825069230456,-0.27599426135392646,0.0027428248354775292,0.39041214601207774
234,-93.02726054493445,0.34373994187705786,-0.34733161938702517,0.0031275257141296837,0.48867799508955684
235,-91.75874421230375,0.18568463675718844,-0.20357674006756077,0.002800301688960272,0.2755541963275707
236,-92.52565727841522,0.0024044495536669113,-0.0017005925803609268,2.3338125714361283E-4,0.0029542951091070064
237,-91.72084247017064,0.3387133994708268,-0.33082065934243754,0.002888840966851213,0.4734737807217848
238,-91.60258218110391,0.04985616984927004,-0.05231678487625724,0.0016422395609326957,0.07228679410932078
239,-94.13278354963829,0.0031659540642849813,-0.002452325536677291,2.976297281752514E-4,0.004015687877574131
240,-91.69680370141388,0.010685824488294523,0.06625456056698957,-0.08447539796489545,0.10788858374381873
241,-92.20536306503125,0.2690068926339821,-0.24360287845232698,0.002263505653007554,0.36292174656899684
242,-91.42047049413642,6.686004489849871E-4,0.01642216408966005,-0.0019107383761938213,0.016546462494755877
243,-91.94611482992183,0.0024637612907828363,-0.0019774820691912387,2.9786195216295386E-4,0.003173212374625924
244,-94.08030431813374,0.018256133070652547,0.046982234408108475,-0.10181036078420391,0.11360442908479226
245,-92.48954888787505,0.4143106899363511,-0.4264171287214179,0.0034149426135840744,0.594555781483628
246,-92.84541696114293,0.0027734859029570663,-0.002263141280535619,3.2470190396065323E-4,0.0035943655679412535
247,-92.21942764739713,2.3675668688872534E-4,0.009298143863623288,-5.532676827311178E-4,0.009317598304615657
248,-91.21564705184186,0.16482964083443144,-0.16660399193871722,0.0022714118657007664,0.23437333453144255
249,-91.505296631645,0.024527957478316036,0.0418696329079717,-0.11495049310496519,0.12477300478461292
250,-94.52799217115013,0.0019053863644597656,-0.0014368927143011412,2.616685525694048E-4,0.0024007557771844826
251,-103.17726750133617,0.18697498009845162,-0.19332613611480243,0.002532960794432316,0.2689629230549847
252,-90.98556729112813,0.31414342747608204,-0.32336486353478777,0.0030878233291821654,0.450844166700873
253,-91.84009894489135,0.2945033565549277,-0.3078685109894127,0.0031731681845416555,0.4260578787879464
254,-90.81212728749567,0.014850256977692163,0.05152238933217881,-0.09034338480214987,0.10505719352956956
255,-91.13623180024895,-0.5395947730774574,0.5429895169802068,0.0034813057309067267,0.7655143722834361
256,-91.7523943034157,1.275475034161117E-4,0.028783199993022788,-0.0013487005170388366,0.028815063131782923
257,-92.6656818025775,0.07011256619483967,-0.0692777703515356,0.00147495123142515,0.09857665486534306
258,-91.11438665154361,0.2892305198091762,-0.29757586446227635,0.002954443151619362,0.4149872497244867
259,-93.21233127644744,0.004827893555922831,0.05193999381511905,-0.0350069294472064,0.06282162544079557
260,-93.7167780590619,-0.7866815065902575,0.794769926233574,0.0023371902809484787,1.1182721005707186
261,-91.12765378345276,0.003457033050553428,0.04089533069374925,-0.019305289133928483,0.04535497038482448
262,-91.00940722828071,5.511594674768328E-4,0.011659596265487536,-0.0011681242778098788,0.011730919663912504
263,-90.41974256020369,0.02567339502951613,0.04510185900690311,-0.13482437695939198,0.14446769023109762
264,-91.67361361633733,2.0772370115546912E-4,0.008288079076014422,-4.687745472360394E-4,0.008303923981011999
265,-93.18440169871708,0.328742662092502,-0.332212095442288,0.0029775397530182233,0.4673815143764264
266,-90.3688466032191,0.022573415484172604,0.04638022674709145,-0.11916655437917922,0.12985126954457774
267,-90.50474547597995,0.2790674614622774,-0.2741310255453655,0.0024967828599094465,0.3911939431256612
268,-90.52599405691213,0.06771540461600767,-0.06799425854411778,0.0014326163445571648,0.09597211890369338
269,-93.42266554534041,0.0017652353994795215,-0.0014697207295422121,2.5940870046149245E-4,0.0023115855840303294
270,-96.10521930789255,0.011554265252766238,0.07487486490601719,-0.10709271006192311,0.13118153448040137
271,-90.93514677044332,0.014195311487021557,0.05836358492188535,-0.1041396188020367,0.1202201111186527
272,-90.27867979455166,0.05569326512884171,-0.05693006295670022,0.001384340340955293,0.07965355137810808
273,-90.00558115240717,0.009048972128793796,0.04341238298108717,-0.052142004786284946,0.06844930646702883
274,-91.79967473169984,0.16045486204335535,-0.16422682620824203,0.0022481873121227547,0.2296111224352486
275,-90.08798119712539,0.0026690298189230356,-0.0021284917676682724,2.660879238516783E-4,0.003424178757388644
276,-92.1237470706365,0.0015898265538473724,-0.001257695788377422,2.260337396555005E-4,0.002039715278876728
277,-92.13029645813394,1.9212342420437705E-4,0.006947777805060646,-3.9193507662305116E-4,0.0069614754860524266
278,-89.80843870031998,0.3033159839696427,-0.2901565442553419,0.0024342559468324334,0.41975865912174987
279,-90.09105913275471,0.3802540590884676,-0.373460913843892,0.0029734900828019698,0.5329869090940633
280,-91.20976843238428,0.005283713479507503,0.039632896813177235,-0.029472018606707562,0.0496717627902574
281,-90.0678420616279,-0.46098598968782734,0.4966955118699945,0.0027099802353438038,0.6776591017562869
282,-89.96721705488704,0.18937557098468508,-0.20678153804745847,0.0026761003709088256,0.28040840371900977
283,-90.32559606599175,0.010206605365546092,0.06032309058957288,-0.08056219849683421,0.10115986297939082
284,-91.54719517979946,-0.5518857918575026,0.5670686075116128,0.0029916209053785095,0.7912987316273062
285,-90.79399220203044,0.2712393488306838,-0.2866260506501225,0.0029157302663947223,0.3946311933291213
286,-91.40232579410664,-0.588522482104394,0.5789687503500871,0.0036376764122835734,0.825576621831032
287,-89.4750625493262,0.017614646630249857,0.09879282283753198,-0.20137746015950586,0.22499595347563459
