Epoch#,Cost,del_L[0],del_L[1],delL[2],Normal Error
84,-117.62011571201418,0.003029374764186781,0.013964508339538245,-0.019529548586125434,0.024198922963734538
85,-117.2284129092313,0.2245002250952837,-0.20945731026151726,0.007710279961694403,0.30713541688790996
86,-116.81802098161138,-0.7452235900644459,0.6868396950417858,0.016442994092487426,1.0135962400918623
87,-116.61366078109958,-0.7672613682587506,0.7471228467695165,0.012398293357223752,1.0709977932122212
88,-116.38149745725148,0.2103034468413309,-0.23127726217409106,0.010402554637338093,0.3127697633964488
89,-115.71580514131475,0.026396301231695018,0.04586087834196904,-0.06871054161981449,0.08672441069675556
90,-115.34702787737007,0.024750667549734796,0.04031846201866453,-0.05470602489887233,0.07232512069774948
91,-114.97047749196413,0.22675320163645743,-0.23971214197761936,0.010033049562590489,0.3301205651688602
92,-114.62097209282558,0.2464217409330311,-0.25978214328434934,0.011063514323765785,0.35823572926645425
93,-114.28935164803832,0.0018409841186577726,0.016784004434016682,-0.018126118818817316,0.024771923841319328
94,-113.90306836397951,0.2416051197847729,-0.25379519415956064,0.01019920401142566,0.3505553568941291
95,-113.51177045736765,0.25599074756916457,-0.3044638531987537,0.015083676805079342,0.39806660002016253
96,-113.21842611438409,0.24581820624650993,-0.26755773733685406,0.01134412647312498,0.3635139922155775
97,-113.1655585134792,0.2440320479630967,-0.27507621272618155,0.012036415194505603,0.36791770619471026
98,-112.463056805539,0.007766269884942069,0.029890410668095575,-0.026939168728255636,0.04098134221328758
99,-112.82266898090938,0.026155827590182115,0.0529855032353552,-0.08325780608513078,0.10209531401656204
100,-112.11248070217209,0.0976000988535289,-0.03509630594415469,4.7554898885132917E-4,0.10371960342184654
101,-111.48764193945746,-0.7368804192177136,0.7022964276497256,0.011983418087092973,1.0180160248370795
102,-111.16994731748804,0.09972560181839887,-0.05251081958389314,0.0010366618004031714,0.11271049861970459
103,-111.25529189019085,0.25783775103229845,-0.269714579378023,0.010393683066692371,0.3732750846683291
104,-110.46681336246647,0.0012460575315480585,0.01675950369777473,-0.015163474083728867,0.022635471496206334
105,-110.22011176524097,0.021950973510878408,0.04736371044233939,-0.07664986134722118,0.09273816662781989
106,-110.08054082019481,0.1912940841529115,-0.16388009293106875,0.004710784579225206,0.2519371012422521
107,-109.60397336265375,0.0010994614774163072,0.017347994177223006,-0.014567778899396644,0.02267998896769996
108,-109.33117349073814,0.08915801034808694,-0.04834297154360212,9.760878149133785E-4,0.10142557100809206
109,-109.34465020955852,0.02384923020698628,0.04868105019508887,-0.07621463505951132,0.09352700693819449
110,-108.79724893281538,-0.725142829647015,0.6829623710811231,0.012704342038685276,0.9962083737892719
111,-108.84702554243411,0.243436812520552,-0.2517787161152246,0.008308382043324777,0.35031847337954514
112,-108.22498944890108,0.18369054901728102,-0.1512642578804526,0.0038993927835895142,0.2379880223340555
113,-107.9836831144523,-0.7238445548041932,0.6821813041430166,0.011110157423874225,0.9947088553139208
114,-107.7201269935572,0.23892272193249323,-0.23204444460557294,0.006472284281594185,0.33312247266097506
115,-107.63742158756227,0.2912224226377383,-0.31626082072232686,0.01030421911545553,0.4300436990615402
116,-107.24475679430883,0.018960478975922127,0.044912274301360876,-0.06381840016950757,0.08030815865223452
117,-106.9742580413515,0.06540126879617185,-0.03539580143459453,6.683731890845355E-4,0.07436824216065788
118,-106.68258499821462,-0.7027005361546317,0.6557566695081234,0.011852656528551152,0.9612207543447951
119,-106.78167245561033,0.01216251956225981,0.03283576297975875,-0.03741607222988386,0.05124526001180142
120,-106.7323724433857,0.309303061907912,-0.3426127736810287,0.010902608196609083,0.4617041949782416
121,-106.0413625371781,0.2990723478942218,-0.31269850301011504,0.009202470937418657,0.4327924543370453
122,-106.22052075295224,0.1972454319987349,-0.17878669933839852,0.004185309196639602,0.26624793166850697
123,-106.0214217915685,0.05988054020163021,-0.034349011691985565,6.349038473357813E-4,0.06903576465825938
124,-105.44840057705828,0.328253990586187,-0.3818834361903405,0.012456264613416736,0.5037269098434367
125,-105.25011742477226,-0.7021156626322733,0.6812737804260283,0.009036458885155639,0.9783567985140756
126,-104.97994959850095,0.029079818342840014,0.04765739965552323,-0.09197492412310793,0.10759298417754896
127,-104.75571494663001,0.2994955113523265,-0.3324392984869111,0.009725115547100082,0.44755784695507855
128,-104.62024331241098,0.02382732948127644,0.04672173475789333,-0.08250841942363707,0.09776656588416643
129,-104.50233368673115,-0.7421707596793663,0.7412513634365873,0.0062894560409095905,1.048956899770881
130,-104.17829668564062,0.02225786527734909,0.045125158905889286,-0.07757522197046074,0.09246408814644007
131,-104.15356986255416,0.24258515459242166,-0.2313284232048386,0.0053405933577079035,0.3352445652780644
132,-104.23901257770375,0.0063107850455275585,0.06420435617002307,-0.07381312442885912,0.09803266137899283
133,-103.82295113696009,-0.6102133386648059,0.5767197461762883,0.01209172084753426,0.8397095891003902
134,-103.53150455105074,0.31036716183842045,-0.3188595626005568,0.007643887431597705,0.4450366555965043
135,-103.44136148535594,0.16844179503928758,-0.14420483741468104,0.002875419063294255,0.22175649141488848
136,-103.22009639560642,0.2945283990922899,-0.3137187319482152,0.007563502345766562,0.43037614619632175
137,-103.0040287266264,0.018399883753608317,0.03513849495756872,-0.048288334597713534,0.062490261707326196
138,-102.82137629931492,0.33134998916385094,-0.3626963461173409,0.008973004540594817,0.4913470968839031
139,-102.63630419023681,0.02750984912038745,0.04525457508164017,-0.09003141411651405,0.10445297454962943
140,-102.53716859275944,0.21001003158708564,-0.19740261349020038,0.0041702975492839195,0.2882523140611706
141,-102.64523090058191,-0.648965085096664,0.6284489199529633,0.00936766103303035,0.9034331628503549
142,-102.37258263479096,0.18346931430161578,-0.16389022470506498,0.0030690730303069703,0.24602929551873923
143,-102.78491026836423,0.23160727005363185,-0.2215513798594072,0.004146137297245049,0.3205372551105267
144,-101.98523850811475,0.027675497692926546,0.04689755636468101,-0.1015082887949541,0.11519221614158406
145,-101.8398851951487,0.023956290562206373,0.04349211470751517,-0.0835750472273662,0.09721242934053756
146,-101.65963463240865,0.030839135448370636,-0.01930946073836204,3.8356215164278866E-4,0.03638756201139983
147,-101.97351329172932,0.00648590538500982,0.03416172948720553,-0.027439288349581314,0.04429452872931121
148,-101.37827234557001,0.023939887268475443,0.04804130855281197,-0.09649481122854486,0.11041890292846739
149,-101.31229914451258,0.3655737272724848,-0.3861568080868799,0.007847121164786261,0.5318108759834829
150,-101.57614261902819,0.21033623935380866,-0.19668456441831716,0.0036141031455075526,0.28799168947640175
151,-101.16736058452788,0.36332805313770744,-0.39464615284250704,0.00840193523577215,0.5364918011171599
152,-101.60327867372695,0.008316143466321443,0.030857708824247747,-0.025920404840620193,0.04114880099269169
153,-100.83472653579061,0.3364473029041823,-0.3369597441947747,0.0061769772560629245,0.47621089013936724
154,-100.6622576251457,0.3204499486842333,-0.3197800512272281,0.005832260064903677,0.4527487891006237
155,-100.51380094683665,0.004289811340409834,0.057499778645037504,-0.053329037372382815,0.07854051981384909
156,-100.37857434399253,0.2679165409985831,-0.2568207253238849,0.004373546469600888,0.3711539920373396
157,-100.44351273694045,0.013597898372401988,0.0407757926946721,-0.05743145143654105,0.07173520561156022
158,-100.30701430124464,0.014307401803528722,0.048032499342624144,-0.07685373792043304,0.09175140201549736
159,-100.02344336607673,0.15291351690041138,-0.13217893365650546,0.002103227540554469,0.20213420719786798
160,-101.33825637241355,0.023048238949541913,0.04104145092163331,-0.08281170662519344,0.09525440024799445
161,-100.07421929240842,0.0125590507906988,0.03712060985385205,-0.04597955617076299,0.06041348374614395
162,-99.93549884727464,-0.6858525943526881,0.6762841243263606,0.005528475438073919,0.9632157401313866
163,-99.73662959485962,0.005706041841545015,0.0337416596696036,-0.025871966168082405,0.04290008326517814
164,-99.57021891044091,0.03172181740301643,-0.0209766952644449,3.810833395515019E-4,0.03803210049523146
165,-99.6351739775032,0.02137763907487827,-0.015091891762840204,3.0222145974906627E-4,0.026169829713006906
166,-99.31859492677513,0.001803186896064159,0.026829431545972678,-0.009953043028523845,0.028672860784892364
167,-99.38697045713762,0.0016997085980107656,0.02827570927274068,-0.010166496239244593,0.03009588659563429
168,-99.73047296713462,0.017354637102396275,0.0390561744786528,-0.0632831800914706,0.07636313951346121
169,-99.37401207276693,0.011589996035724378,0.03819375169694239,-0.04738615297163484,0.06195593732845121
170,-99.02317849771426,0.3178416438736695,-0.3063828612994355,0.004581740481183677,0.4414915181792087
171,-99.03711621086066,0.30255349540655674,-0.3128737136688985,0.004941084209917095,0.4352619815707119
172,-98.67602199560645,0.2484035250565201,-0.24054721321511152,0.003536280680836739,0.34580309184146285
173,-99.45786377195496,0.001473921501807557,0.028499778328719246,-0.009271011625819447,0.030006023827653428
174,-98.94202731466345,-0.7932077592441904,0.8085293438608091,0.0027167724791456057,1.1326542411794887
175,-98.41542532999225,0.015971391821526997,-0.012194250688669528,2.607694559363788E-4,0.020096096817143524
176,-98.40442436343848,-0.7331452445854544,0.7354506483542733,0.0039450396684440545,1.0384628877148052
177,-98.2753042611235,0.11482362252504243,-0.09304951959015018,0.0012813368931432042,0.14779823818288532
178,-98.14787436952824,0.13253771852130367,-0.10777187262844301,0.0014568456470059584,0.17083075179812582
179,-98.25899781567631,0.006149222589906141,-0.9004961730233088,0.8531266738360728,1.2404661592234938
180,-98.30793329115987,0.007851874800524026,0.02723210526682459,-0.022674924488208514,0.03629589089266825
181,-97.93990951140803,-0.54524083327623,0.5110968653496,0.007904297675264566,0.7473754411028529
182,-97.83887230219243,-0.5776276804831963,0.5554002773161896,0.006790821252916988,0.8013546783769262
183,-97.87410416916536,-0.6319590855331305,0.6266161997789049,0.005170464063653344,0.8899701575400495
184,-97.71225352857859,0.15092683909909319,-0.13221059843141636,0.0017135102231086365,0.20065265813171151
185,-97.63856557201107,-0.7372637218937947,0.7405100168379918,0.003435355778015072,1.044952000011204
186,-99.04621039657499,-0.6587699359008543,0.6545144003711157,0.0048646038304722946,0.9286498764929679
187,-97.53882828240098,0.17024790660470707,-0.16492456172819936,0.0021750447062439397,0.23704259445086628
188,-97.43925567636491,0.34345653358006584,-0.34692172663285736,0.004547744318783408,0.4881984809963535
189,-97.29980303595615,0.016636049652050545,-0.012934856726718902,2.6390000900404547E-4,0.021074589196019664
190,-97.16955909739146,0.12436224202312116,-0.10523226141003794,0.0013245974812947077,0.16291577775333907
191,-97.11315064850646,0.01195779348331192,-0.009271746519522672,2.047129128864054E-4,0.015132614311100386
192,-97.4973299390325,0.016039111857775578,-0.011499398008304351,2.229097762052745E-4,0.01973674118257518
193,-97.36682803123878,0.2893718070112025,-0.2981981950673931,0.003887574225391078,0.4155397928811843
194,-96.8684175505509,0.012580176100103785,0.03950586622935365,-0.05634555463069424,0.06995567041978626
195,-97.96866658969141,0.12457020895871729,-0.11026470272265387,0.0014795863518308476,0.166367757700542
196,-96.77156480054306,0.018545250921663,0.0455078058502849,-0.09131946552430792,0.10370212875683861
197,-96.65572026479212,0.1899401463943688,-0.17589781972173657,0.002065919312018537,0.2588852452685911
198,-96.61101512161119,0.005046481819087708,-0.0074894195036177,2.1647104563041496E-4,0.00903356203084632
199,-96.6644839211695,0.028619343381895916,-0.9569868628900516,0.8919280564946134,1.3085024189973864
200,-96.65482756923734,0.016363482907626476,0.04013449642961123,-0.0684598239997618,0.08102647023414647
201,-96.36726010710652,0.2727218327290206,-0.27044060552411864,0.0030657127836858354,0.38408946582560677
202,-96.34251142645148,-0.6718026575596416,0.6574830647243115,0.004161722693273559,0.9400106973004329
203,-96.30973039308,-0.6550065659448541,0.6639274870138844,0.0038734752370985356,0.9326565891333499
204,-96.29140957862363,0.02006525410155547,0.05039459707574575,-0.10708097582323295,0.12003568311065901
205,-96.16637907472078,0.33757313588779575,-0.35172914132329103,0.004038701427753803,0.4875298165634204
206,-96.67125766057156,0.025448792759773662,0.042584240109417526,-0.10410764128551098,0.11532328269980463
207,-96.30826184996043,0.019887498111896676,0.04028769760817024,-0.07550711555146838,0.08786316440136252
208,-96.2690330794182,0.3924647859837125,-0.39860332664814324,0.004558545058326043,0.5594050416158729
209,-96.09291927599202,0.010412272481794674,-0.008398292016753572,1.8749295537982998E-4,0.013378410990925734
210,-96.19509617465442,0.007432471923946835,-0.006623716757675813,1.716694056021556E-4,0.009957144820227993
211,-96.7344195825204,0.027758499594337297,0.036805776884304496,-0.09104652094255083,0.10205228310786768
212,-96.10688116813908,0.011105902544989398,0.03647056606036635,-0.04808371403489853,0.06136356260430326
213,-95.87551829464873,0.39979358404184745,-0.4238293247619571,0.005190851269665217,0.5826604082191496
214,-98.44820207524691,0.008365435582442916,-0.0068398260378541575,1.6924085506193301E-4,0.010807052104025956
215,-96.37162261811368,0.0032266019062335226,0.028187039397007507,-0.014288670873561338,0.031766118194748366
216,-95.49939408598904,0.20355795285880615,-0.1856059960570129,0.0018637829103499164,0.2754793996492673
217,-95.45589446780502,0.13102556564074094,-0.1116246657994382,0.0011618201213559132,0.17213109740051846
218,-95.76950820730698,0.007055411169148883,-0.006526089459395035,1.6179045651044694E-4,0.009612223808754957
219,-96.92291634820268,-0.6386693086815458,0.6226255079283842,0.004367811462219195,0.8919529621856813
220,-95.87832828007257,0.006244161192386867,-0.0059477715109540474,1.6103962179793535E-4,0.008625048910169473
221,-95.3511287258492,-0.6366345052991342,0.6281624607505791,0.0037670634782824065,0.8943745083581852
222,-95.94917853430852,-0.6912253471855043,0.6939386624036589,0.003147238256044113,0.9794657997495065
223,-95.29812864194062,0.018846974754567432,0.04303773480626639,-0.08730194339421948,0.09914173891485521
224,-95.23098291612708,0.01947189442464591,0.04045631337327066,-0.07986901700949045,0.09162383883194977
225,-95.04486985447741,0.20168123368649274,-0.18495405909641494,0.0017440719245241645,0.27365373336467336
226,-94.9853102433916,0.008735406133894943,-0.0077298827042080465,1.7427995280978764E-4,0.011665709598942342
227,-94.887301077059,0.01729834765591016,0.03617288796777561,-0.06262137454653105,0.07435823562760822
228,-95.80720222006248,0.07381067665291222,-0.06116689346921089,7.314603041059921E-4,0.09586417411531295
229,-94.95976159135931,0.22675785723543299,-0.21943779350020987,0.002144005020853091,0.3155577091306362
230,-95.2800653077532,0.009291064090816243,0.04417088954924445,-0.058439851938369536,0.07384177442403292
231,-94.67647281322205,0.010554841657185716,-0.009079414426808152,1.8551589022926701E-4,0.013923895463824857
232,-94.6524497414807,-0.7224013327679681,0.7249495966116932,0.0027059017053941855,1.023436820285665
233,-96.66211820009936,-0.6505597031714081,0.665265276898119,0.0029693240950989684,0.9304916081955728
234,-95.9656291692385,0.0026720669411227286,-0.004898424542990942,1.7214973150609045E-4,0.0055824851339949496
235,-94.631746918209,3.396636360345375E-4,0.008574907441442946,-6.674317704843391E-4,0.008607547512689644
236,-95.42000546615128,0.009013841092492527,0.03494117137640545,-0.039911024351054314,0.05380543330507146
237,-96.39857399145367,0.4633198121556144,-0.4644415947312073,0.004214548264913833,0.6560403994187082
238,-95.17041549473907,0.004877502525002164,0.02320599558807505,-0.014007011964929705,0.027540963060518512
239,-94.44317896279243,0.2739387031648124,-0.2762379476438469,0.002567956896407962,0.3890455130350763
240,-95.07145332739097,0.12102994891300445,-0.10554800114286111,0.001002518226460025,0.1605915132313419
241,-94.31494583962431,0.3598295795315856,-0.36262610321376676,0.003221525066253069,0.510867297115045
242,-94.22777666600658,0.00468607213222543,-0.004707584297724665,1.3367222025877654E-4,0.0066436804717771095
243,-95.49539128657275,0.16276750254388064,-0.15066502867051534,0.0013129527247581843,0.2217993115262463
244,-94.3463973459913,0.007054526745828627,-0.006099141774168704,1.4567027697672411E-4,0.009326687397925144
245,-95.09050565796133,0.017439718949585327,0.042167428991354845,-0.08393973647703679,0.09554117031215317
246,-94.04924805838516,0.003084258617628726,0.025707547058214927,-0.012440529108493137,0.028725552935844716
247,-94.96173599681671,0.12736754898453753,-0.1160066848550344,0.0011251923488745919,0.1722826442889875
248,-94.20945596372708,0.004717380226173609,-0.004805610327109244,1.275269374569467E-4,0.006735267621564115
249,-94.20114938601075,0.016699415699009415,0.04242925247216918,-0.0822550683755141,0.0940479038761412
250,-94.0948928087634,0.00512394641831714,-0.005203501825926327,1.3296402416231376E-4,0.007304035705137613
251,-93.87398449523691,0.0014267942631386375,0.06392995770021452,-0.031037229321256854,0.07108012969431632
252,-95.90790017550134,0.016969640014178944,0.040535366684732385,-0.07520552201267194,0.08710312954007463
253,-93.81446954572525,-0.6813950347505869,0.675361051354053,0.002759687267514035,0.9593848857172078
254,-93.79201343205813,0.011086373315305003,0.038966082536335295,-0.05558589637630729,0.06878266596659637
255,-94.54821505893446,0.008268059755322498,-0.006965298420926969,1.4159590601083965E-4,0.010811856621818024
256,-93.82584108129977,-0.6356967600084145,0.6455099848370254,0.0029721241402168573,0.9059814262618177
257,-93.75526194609367,0.36266890115683953,-0.36445363693241184,0.0030033530947930604,0.5141635979621503
258,-94.57872208467562,0.004519899642649145,-0.004631691966410556,1.1957402715079194E-4,0.006472739852589551
259,-93.58527045033802,0.3901607341936461,-0.4016122895946749,0.0034227417522468178,0.559937090056646
260,-93.75563007240284,0.2891669817644782,-0.28616898095165766,0.0022681481847216475,0.4068358065582185
261,-94.99412803294703,0.07653045582966746,-0.06642963209316144,6.395775098573092E-4,0.10134207294564573
262,-94.75688165935311,0.02654192955017869,-0.9529402357388467,0.8744798189814255,1.2936438925454106
263,-93.40843181805194,0.0037455333772838688,-0.004064068951101674,1.1537052923178684E-4,0.005528018368156114
264,-93.47382972626262,0.0047761710026776125,-0.004617777503307052,1.1689649795842607E-4,0.006644497220113959
265,-94.03641525596687,0.19866016721591115,-0.18883193460574588,0.0015549569849216004,0.27409082337142815
266,-93.69973559013584,0.07261887639254717,-0.06256495628357206,6.020384417667472E-4,0.09585529413426623
267,-94.59598168087584,3.987181026229656E-5,0.018099892991251858,-9.885875710921033E-4,0.01812691428351057
268,-93.23663423141629,0.5220123564053982,-0.5144391996138196,0.0040405848612900305,0.7329126255327063
269,-93.82793398249865,-0.6457750266701292,0.6588069322157285,0.0024434609787791703,0.9225280101481257
270,-94.95636374789544,0.002994752407409071,-0.003456365007956208,1.1073993011002788E-4,0.004574632704603433
271,-93.15732891023538,3.603803403373409E-5,0.019171954986379434,-9.595438834790748E-4,0.019195986070113157
272,-93.37209942457547,0.01838641945914891,0.034808018339793925,-0.06465121392916373,0.07569305135734516
273,-93.57790981332728,0.017055423293123456,0.051216062223514984,-0.10744627685211794,0.12024423022653749
274,-95.67693889163216,0.004489221653257187,0.02186474041189883,-0.012545336271712837,0.02560479342822646
275,-93.37663868299997,0.3230707739679693,-0.31735816747511825,0.002374025313833902,0.45287588526175543
276,-94.69283787710458,0.0028863914441421283,-0.0033354102962721566,1.0811149574200667E-4,0.00441224495113392
277,-92.97165108285752,0.06402516329164532,-0.05658183773212877,5.7372088338114E-4,0.08544621145094045
278,-92.99321061369415,0.0014752403227919694,-0.0031566365679320807,1.3305793451619643E-4,0.003486888705699552
279,-92.87881851802341,0.36424510260707066,-0.36538106909171575,0.0027567509676207098,0.515931604090831
280,-96.2171161288439,0.215224085091559,-0.20932448323005204,0.0017037319810035228,0.30023498927621683
281,-94.13477370827256,0.0033250519876890094,-0.003755275706747052,1.0572463093156957E-4,0.005016895858208023
282,-93.07692744957917,3.06920340177238E-5,0.019856207513361604,-8.707722041153554E-4,0.01987531542004025
283,-93.11119745757318,0.001298947544694849,-0.002726303945923658,1.232789483778141E-4,0.0030224486147064317
284,-92.74384439697137,0.014189257597519083,0.036862812501380175,-0.05905173293126498,0.07104441666215656
285,-95.89072809995687,3.2403671480071367E-4,0.02444641408231013,-0.002373339767716587,0.024563487189919405
286,-94.90604637128521,0.0028855979043366743,-0.0032364732781992034,9.60341301789329E-5,0.004337125442060551
287,-92.68508781561239,0.09747453213642801,-0.08462200750979831,6.821232869548777E-4,0.1290838249448106
